name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
mannheim;2021-06-30;20,4;15,0;16,7;20,4;15,0;16,7;13,8;84,1;3,603;100,0;54,17;rain;0,0;0,0;NA;20,7;213,9;1012,9;71,4;29,0;184,3;15,9;5;NA;2021-06-30T05:23:14Z;2021-06-30T21:36:16Z;0,68;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-01;17,7;14,6;16,0;17,7;14,6;16,0;12,3;78,9;0,066;100,0;33,33;rain;0,0;0,0;NA;19,5;236,6;1016,1;79,0;38,0;189,8;16,4;7;NA;2021-07-01T05:23:51Z;2021-07-01T21:36:01Z;0,75;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-02;23,5;13,5;18,4;23,5;13,5;18,4;12,0;68,9;0,000;0,0;0,00;NA;0,0;0,0;NA;15,6;235,9;1017,8;24,6;38,5;345,6;29,9;9;NA;2021-07-02T05:24:30Z;2021-07-02T21:35:42Z;0,75;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-03;26,1;12,7;20,6;26,1;12,7;20,6;13,0;64,7;0,000;0,0;0,00;NA;0,0;0,0;NA;16,2;171,3;1015,4;61,2;31,9;264,8;22,8;9;NA;2021-07-03T05:25:12Z;2021-07-03T21:35:21Z;0,78;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,00330,05426
mannheim;2021-07-04;22,9;16,3;19,3;22,9;16,3;19,3;15,9;81,4;3,305;100,0;37,50;rain;0,0;0,0;NA;17,9;183,5;1011,3;85,3;38,9;154,1;13,2;6;NA;2021-07-04T05:25:56Z;2021-07-04T21:34:57Z;0,82;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-05;22,6;15,3;18,4;22,6;15,3;18,4;15,6;84,0;0,858;100,0;50,00;rain;0,0;0,0;NA;16,1;183,4;1011,2;71,1;36,3;217,8;19,0;6;NA;2021-07-05T05:26:42Z;2021-07-05T21:34:30Z;0,85;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-06;21,3;15,1;18,3;21,3;15,1;18,3;16,1;87,4;5,922;100,0;50,00;rain;0,0;0,0;NA;15,7;184,7;1010,5;59,3;35,8;173,0;15,1;6;NA;2021-07-06T05:27:30Z;2021-07-06T21:34:00Z;0,88;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-07;24,2;14,8;19,3;24,2;14,8;19,3;13,8;73,0;0,000;0,0;0,00;NA;0,0;0,0;NA;18,4;159,7;1016,6;41,5;42,1;299,9;25,9;9;NA;2021-07-07T05:28:20Z;2021-07-07T21:33:28Z;0,91;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;01072,05275,00150,05906,05692,00330,05426
mannheim;2021-07-08;21,2;15,4;18,3;21,2;15,4;18,3;15,6;84,3;5,219;100,0;50,00;rain;0,0;0,0;NA;12,1;333,7;1019,2;71,7;33,5;132,7;11,5;6;NA;2021-07-08T05:29:12Z;2021-07-08T21:32:53Z;0,95;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-09;21,2;16,2;18,2;21,2;16,2;18,2;15,1;82,6;2,930;100,0;54,17;rain;0,0;0,0;NA;20,2;296,5;1020,7;62,2;27,2;164,2;14,3;7;NA;2021-07-09T05:30:07Z;2021-07-09T21:32:15Z;0,98;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,00330,05426
mannheim;2021-07-10;25,6;12,8;19,7;25,6;12,8;19,7;14,0;73,3;13,557;100,0;8,33;rain;0,0;0,0;NA;26,6;134,9;1017,0;56,4;6,3;278,9;24,2;8;NA;2021-07-10T05:31:03Z;2021-07-10T21:31:34Z;0,00;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;01072,05275,00150,05906,05692,00330,05426
mannheim;2021-07-11;22,3;16,4;18,7;22,3;16,4;18,7;14,8;79,1;1,908;100,0;8,33;rain;0,0;0,0;NA;16,6;222,9;1016,3;44,5;27,2;250,0;21,7;7;NA;2021-07-11T05:32:00Z;2021-07-11T21:30:51Z;0,05;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;01072,05275,00150,05906,05692,00330,05426
mannheim;2021-07-12;25,6;12,6;19,7;25,6;12,6;19,7;14,7;75,1;1,813;100,0;8,33;rain;0,0;0,0;NA;25,6;81,0;1011,1;70,1;23,9;197,3;17,0;6;NA;2021-07-12T05:33:00Z;2021-07-12T21:30:06Z;0,08;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;01072,05275,00150,05906,05692,00330,05426
mannheim;2021-07-13;19,6;14,9;17,9;19,6;14,9;17,9;16,8;93,6;38,851;100,0;75,00;rain;0,0;0,0;NA;26,1;202,1;1009,3;76,9;14,4;181,2;15,6;6;NA;2021-07-13T05:34:01Z;2021-07-13T21:29:17Z;0,12;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,00330,05426
mannheim;2021-07-14;18,1;14,3;16,1;18,1;14,3;16,1;14,4;89,9;3,888;100,0;37,50;rain;0,0;0,0;NA;16,6;182,8;1011,3;76,6;31,8;152,1;13,1;4;NA;2021-07-14T05:35:04Z;2021-07-14T21:28:26Z;0,16;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-15;23,5;15,2;18,6;23,5;15,2;18,6;14,8;80,2;0,268;100,0;29,17;rain;0,0;0,0;NA;14,9;155,1;1012,6;48,6;25,3;239,2;20,5;8;NA;2021-07-15T05:36:09Z;2021-07-15T21:27:33Z;0,19;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-16;25,5;13,7;19,9;25,5;13,7;19,9;15,8;78,5;0,407;100,0;33,33;rain;0,0;0,0;NA;20,4;339,0;1018,3;27,5;33,5;265,7;22,9;7;NA;2021-07-16T05:37:15Z;2021-07-16T21:26:37Z;0,23;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-17;26,4;17,5;21,0;26,4;17,5;21,0;16,3;75,5;0,000;0,0;0,00;NA;0,0;0,0;NA;16,4;331,9;1021,6;72,5;28,1;164,7;14,2;6;NA;2021-07-17T05:38:22Z;2021-07-17T21:25:39Z;0,25;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-18;28,5;16,1;22,3;28,3;16,1;22,2;14,3;62,8;0,000;0,0;0,00;NA;0,0;0,0;NA;16,1;353,8;1020,3;4,1;41,4;333,0;28,7;9;NA;2021-07-18T05:39:31Z;2021-07-18T21:24:38Z;0,30;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-19;26,4;15,3;21,6;26,4;15,3;21,6;14,8;67,0;0,000;0,0;0,00;NA;0,0;0,0;NA;16,9;0,7;1018,6;0,1;41,8;326,9;28,4;9;NA;2021-07-19T05:40:41Z;2021-07-19T21:23:35Z;0,33;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-20;24,4;13,3;19,3;24,4;13,3;19,3;11,6;63,4;0,000;0,0;0,00;NA;0,0;0,0;NA;13,6;356,0;1019,3;0,6;34,1;322,5;27,9;9;NA;2021-07-20T05:41:52Z;2021-07-20T21:22:30Z;0,37;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-21;26,0;11,3;19,4;26,0;11,3;19,4;10,9;61,6;0,000;0,0;0,00;NA;0,0;0,0;NA;11,3;359,5;1021,4;0,0;38,3;333,8;28,8;9;NA;2021-07-21T05:43:04Z;2021-07-21T21:21:22Z;0,40;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-22;26,8;12,4;20,2;26,7;12,4;20,2;12,1;62,8;0,000;0,0;0,00;NA;0,0;0,0;NA;13,2;0,5;1020,1;0,5;40,5;323,4;28,1;9;NA;2021-07-22T05:44:18Z;2021-07-22T21:20:12Z;0,44;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-23;28,2;13,2;21,1;27,6;13,2;21,0;12,7;62,2;0,000;0,0;0,00;NA;0,0;0,0;NA;11,3;10,9;1015,5;14,3;39,3;316,8;27,4;9;NA;2021-07-23T05:45:33Z;2021-07-23T21:19:00Z;0,48;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-24;26,6;15,8;21,2;26,6;15,8;21,2;15,5;71,0;1,424;100,0;20,83;rain;0,0;0,0;NA;20,6;282,0;1009,6;82,7;33,4;193,4;16,8;7;NA;2021-07-24T05:46:49Z;2021-07-24T21:17:46Z;0,50;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-25;27,2;16,4;21,3;27,4;16,4;21,3;16,1;75,0;0,028;100,0;12,50;rain;0,0;0,0;NA;13,8;171,7;1009,4;26,4;27,8;227,3;19,5;7;NA;2021-07-25T05:48:05Z;2021-07-25T21:16:29Z;0,54;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-26;25,8;16,5;21,0;25,8;16,5;21,0;15,8;74,1;3,465;100,0;16,67;rain;0,0;0,0;NA;13,5;183,5;1011,6;47,6;45,0;238,7;20,8;8;NA;2021-07-26T05:49:23Z;2021-07-26T21:15:11Z;0,57;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-27;24,7;16,3;20,5;24,7;16,3;20,5;15,6;74,9;2,542;100,0;8,33;rain;0,0;0,0;NA;13,9;187,6;1013,5;76,1;37,2;173,9;14,8;6;NA;2021-07-27T05:50:41Z;2021-07-27T21:13:51Z;0,61;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-28;23,3;15,7;19,1;23,3;15,7;19,1;15,9;82,6;3,835;100,0;33,33;rain;0,0;0,0;NA;22,3;193,1;1013,6;40,0;27,0;227,9;19,7;8;NA;2021-07-28T05:52:01Z;2021-07-28T21:12:28Z;0,64;Rain, Partially cloudy;Clearing in the afternoon with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-07-29;23,9;14,5;19,1;23,9;14,5;19,1;12,3;68,1;0,000;0,0;0,00;NA;0,0;0,0;NA;22,4;225,5;1014,2;5,8;37,3;322,1;27,9;9;NA;2021-07-29T05:53:21Z;2021-07-29T21:11:04Z;0,67;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-30;26,5;13,0;20,6;26,5;13,0;20,6;12,9;64,2;0,000;0,0;0,00;NA;0,0;0,0;NA;18,9;217,5;1010,6;6,6;41,5;314,2;27,2;9;NA;2021-07-30T05:54:41Z;2021-07-30T21:09:38Z;0,70;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-07-31;23,6;15,9;19,9;23,6;15,9;19,9;11,2;58,1;0,000;0,0;0,00;NA;0,0;0,0;NA;20,8;242,0;1010,6;48,5;45,8;295,4;25,5;8;NA;2021-07-31T05:56:03Z;2021-07-31T21:08:10Z;0,75;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-01;22,6;14,9;18,1;22,6;14,9;18,1;13,0;73,1;2,629;100,0;29,17;rain;0,0;0,0;NA;18,6;231,5;1010,3;91,3;39,1;143,7;12,5;4;NA;2021-08-01T05:57:25Z;2021-08-01T21:06:40Z;0,77;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-02;21,0;13,2;16,4;21,0;13,2;16,4;13,3;82,2;22,246;100,0;45,83;rain;0,0;0,0;NA;13,1;184,2;1014,6;31,8;27,8;248,1;21,5;8;NA;2021-08-02T05:58:47Z;2021-08-02T21:05:08Z;0,80;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-03;20,8;13,5;16,2;20,8;13,5;16,2;13,9;87,1;8,881;100,0;50,00;rain;0,0;0,0;NA;19,6;195,3;1014,2;83,5;31,0;142,4;12,4;4;NA;2021-08-03T06:00:10Z;2021-08-03T21:03:35Z;0,83;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-04;20,5;14,8;17,3;20,5;14,8;17,3;13,5;80,0;0,141;100,0;25,00;rain;0,0;0,0;NA;11,7;196,2;1013,5;84,5;38,1;164,1;14,3;5;NA;2021-08-04T06:01:34Z;2021-08-04T21:02:00Z;0,87;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-05;23,0;13,8;18,7;23,0;13,8;18,7;14,3;77,2;1,183;100,0;25,00;rain;0,0;0,0;NA;21,8;196,0;1010,0;53,2;36,5;222,9;19,4;7;NA;2021-08-05T06:02:58Z;2021-08-05T21:00:23Z;0,90;Rain, Partially cloudy;Becoming cloudy in the afternoon with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-06;21,9;15,4;18,6;21,9;15,4;18,6;14,4;78,2;1,491;100,0;37,50;rain;0,0;0,0;NA;20,9;207,5;1007,3;65,2;30,0;239,1;20,4;8;NA;2021-08-06T06:04:22Z;2021-08-06T20:58:45Z;0,93;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-07;21,6;14,2;17,8;21,6;14,2;17,8;14,1;79,2;0,097;100,0;16,67;rain;0,0;0,0;NA;21,6;184,9;1006,5;76,1;38,0;140,4;12,2;6;NA;2021-08-07T06:05:47Z;2021-08-07T20:57:05Z;0,96;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-08;20,7;13,8;17,1;20,7;13,8;17,1;12,3;74,7;1,048;100,0;25,00;rain;0,0;0,0;NA;19,7;200,6;1012,8;12,1;44,8;273,7;23,6;8;NA;2021-08-08T06:07:12Z;2021-08-08T20:55:24Z;0,00;Rain;Clear conditions throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-09;22,6;12,4;17,7;22,6;12,4;17,7;12,0;71,8;0,000;0,0;0,00;NA;0,0;0,0;NA;15,6;194,6;1018,5;46,5;46,9;283,3;24,5;8;NA;2021-08-09T06:08:38Z;2021-08-09T20:53:42Z;0,03;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-10;24,5;14,6;19,1;24,5;14,6;19,1;13,7;73,0;0,133;100,0;4,17;rain;0,0;0,0;NA;13,2;203,2;1018,2;55,4;41,5;255,9;22,2;8;NA;2021-08-10T06:10:04Z;2021-08-10T20:51:58Z;0,07;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-11;26,9;16,4;21,0;27,1;16,4;21,0;15,4;73,2;0,016;100,0;4,17;rain;0,0;0,0;NA;8,2;7,8;1019,1;38,3;35,4;262,5;22,5;7;NA;2021-08-11T06:11:30Z;2021-08-11T20:50:12Z;0,10;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-12;29,5;13,7;21,7;29,5;13,7;21,7;15,2;70,5;0,000;0,0;0,00;NA;0,0;0,0;NA;8,2;9,9;1019,4;62,6;35,4;280,4;24,5;8;NA;2021-08-12T06:12:56Z;2021-08-12T20:48:25Z;0,14;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-13;30,5;17,6;23,8;31,1;17,6;24,1;17,6;70,3;0,959;100,0;12,50;rain;0,0;0,0;NA;16,4;233,8;1020,5;51,9;36,0;265,9;23,1;8;NA;2021-08-13T06:14:22Z;2021-08-13T20:46:38Z;0,17;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-14;30,7;14,7;22,6;30,7;14,7;22,6;15,8;69,7;0,000;0,0;0,00;NA;0,0;0,0;NA;13,2;292,8;1020,3;1,1;28,2;284,6;24,6;8;NA;2021-08-14T06:15:49Z;2021-08-14T20:44:48Z;0,21;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-15;29,4;16,7;22,8;29,4;16,7;22,8;15,1;64,5;0,008;100,0;8,33;rain;0,0;0,0;NA;11,0;336,0;1014,7;33,8;40,7;261,1;22,3;8;NA;2021-08-15T06:17:16Z;2021-08-15T20:42:58Z;0,25;Rain, Partially cloudy;Becoming cloudy in the afternoon with late afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-16;22,8;13,2;19,4;22,8;13,2;19,4;13,8;71,6;4,779;100,0;25,00;rain;0,0;0,0;NA;28,6;260,3;1013,4;64,4;36,0;220,7;18,9;7;NA;2021-08-16T06:18:43Z;2021-08-16T20:41:06Z;0,28;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-17;18,5;10,7;14,6;18,5;10,7;14,6;10,2;76,2;4,279;100,0;29,17;rain;0,0;0,0;NA;15,8;229,7;1020,1;51,0;31,0;206,1;18,0;8;NA;2021-08-17T06:20:10Z;2021-08-17T20:39:14Z;0,32;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-18;20,4;13,7;17,0;20,4;13,7;17,0;13,7;81,4;0,426;100,0;20,83;rain;0,0;0,0;NA;16,6;204,9;1017,8;33,6;18,8;219,7;18,8;7;NA;2021-08-18T06:21:37Z;2021-08-18T20:37:20Z;0,35;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-19;21,5;16,3;18,8;21,5;16,3;18,8;14,8;78,5;0,000;0,0;0,00;NA;0,0;0,0;NA;13,7;206,5;1016,1;35,4;36,1;235,9;20,3;6;NA;2021-08-19T06:23:04Z;2021-08-19T20:35:25Z;0,39;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-20;24,4;16,1;19,8;24,4;16,1;19,8;14,5;73,6;0,000;0,0;0,00;NA;0,0;0,0;NA;8,2;251,0;1017,1;36,4;37,6;261,5;22,6;8;NA;2021-08-20T06:24:31Z;2021-08-20T20:33:29Z;0,43;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-21;27,2;12,3;19,8;27,4;12,3;19,8;14,4;73,8;0,000;0,0;0,00;NA;0,0;0,0;NA;12,7;205,4;1017,5;46,2;33,4;258,6;22,3;8;NA;2021-08-21T06:25:58Z;2021-08-21T20:31:32Z;0,46;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-22;21,1;15,0;18,1;21,1;15,0;18,1;16,4;90,0;10,808;100,0;62,50;rain;0,0;0,0;NA;16,6;190,6;1017,5;69,0;28,1;103,3;8,9;4;NA;2021-08-22T06:27:26Z;2021-08-22T20:29:35Z;0,50;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-23;22,4;15,0;17,9;22,4;15,0;17,9;14,7;82,2;0,579;100,0;41,67;rain;0,0;0,0;NA;16,6;282,7;1021,1;37,0;29,9;234,4;20,1;7;NA;2021-08-23T06:28:53Z;2021-08-23T20:27:36Z;0,53;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-24;20,2;11,6;16,3;20,2;11,6;16,3;11,9;76,4;0,000;0,0;0,00;NA;0,0;0,0;NA;13,2;23,8;1024,6;10,1;32,4;234,9;20,1;8;NA;2021-08-24T06:30:20Z;2021-08-24T20:25:37Z;0,56;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-25;22,4;11,7;16,8;22,4;11,7;16,8;10,7;69,9;0,000;0,0;0,00;NA;0,0;0,0;NA;12,9;358,5;1021,0;19,8;39,0;266,5;23,0;8;NA;2021-08-25T06:31:48Z;2021-08-25T20:23:36Z;0,59;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-08-26;19,6;11,7;16,0;19,6;11,7;16,0;10,9;73,1;4,546;100,0;20,83;rain;0,0;0,0;NA;17,7;305,3;1014,2;30,6;28,7;177,5;15,1;6;NA;2021-08-26T06:33:15Z;2021-08-26T20:21:35Z;0,63;Rain, Partially cloudy;Clearing in the afternoon with morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-27;18,4;11,5;15,2;18,4;11,5;15,2;11,2;78,0;1,814;100,0;33,33;rain;0,0;0,0;NA;17,6;311,5;1016,1;30,8;39,2;243,1;21,0;7;NA;2021-08-27T06:34:43Z;2021-08-27T20:19:33Z;0,66;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-28;18,4;12,6;15,1;18,4;12,6;15,1;11,7;80,9;0,078;100,0;20,83;rain;0,0;0,0;NA;11,9;327,7;1017,7;65,4;26,4;129,0;11,2;4;NA;2021-08-28T06:36:10Z;2021-08-28T20:17:31Z;0,69;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-29;15,7;13,4;14,8;15,7;13,4;14,8;13,5;92,0;10,525;100,0;95,83;rain;0,0;0,0;NA;18,0;310,6;1017,1;80,0;18,2;101,4;8,8;4;NA;2021-08-29T06:37:37Z;2021-08-29T20:15:27Z;0,72;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-30;18,9;14,8;16,5;18,9;14,8;16,5;13,9;85,0;0,644;100,0;41,67;rain;0,0;0,0;NA;21,5;335,8;1017,0;74,8;33,3;147,4;12,8;5;NA;2021-08-30T06:39:05Z;2021-08-30T20:13:24Z;0,75;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-08-31;20,4;12,9;16,6;20,4;12,9;16,6;12,5;78,0;0,243;100,0;8,33;rain;0,0;0,0;NA;15,9;347,7;1022,4;20,5;32,3;214,9;18,6;7;NA;2021-08-31T06:40:32Z;2021-08-31T20:11:19Z;0,79;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-09-01;21,9;9,5;15,7;21,9;9,2;15,7;11,4;77,4;0,000;0,0;0,00;NA;0,0;0,0;NA;16,3;358,6;1026,2;3,1;28,5;255,6;22,1;8;NA;2021-09-01T06:41:59Z;2021-09-01T20:09:14Z;0,82;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-02;24,6;10,3;17,5;24,6;10,3;17,5;11,4;70,5;0,000;0,0;0,00;NA;0,0;0,0;NA;13,0;43,9;1024,9;1,1;36,0;256,5;22,2;8;NA;2021-09-02T06:43:27Z;2021-09-02T20:07:08Z;0,85;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-03;25,8;9,6;18,1;25,8;9,6;18,1;11,5;69,6;0,000;0,0;0,00;NA;0,0;0,0;NA;10,9;68,3;1020,0;0,0;37,2;254,5;22,0;8;NA;2021-09-03T06:44:54Z;2021-09-03T20:05:02Z;0,88;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-04;26,3;10,3;17,9;26,3;10,3;17,9;12,1;72,5;0,000;0,0;0,00;NA;0,0;0,0;NA;7,6;16,4;1016,9;0,0;34,4;250,2;21,7;8;NA;2021-09-04T06:46:21Z;2021-09-04T20:02:55Z;0,92;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-05;27,1;13,0;19,5;27,0;13,0;19,5;13,2;69,8;0,000;0,0;0,00;NA;0,0;0,0;NA;11,5;350,1;1019,3;3,5;36,9;243,5;21,0;8;NA;2021-09-05T06:47:49Z;2021-09-05T20:00:48Z;0,95;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-06;27,5;11,5;19,4;27,0;11,5;19,3;12,6;69,4;0,000;0,0;0,00;NA;0,0;0,0;NA;7,9;350,1;1022,6;24,7;31,9;244,7;21,1;8;NA;2021-09-06T06:49:16Z;2021-09-06T19:58:41Z;0,98;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-07;26,3;12,2;18,8;26,3;12,2;18,8;13,2;73,0;0,000;0,0;0,00;NA;0,0;0,0;NA;8,1;2,7;1022,7;82,3;28,9;223,0;19,4;7;NA;2021-09-07T06:50:43Z;2021-09-07T19:56:33Z;0,00;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-08;27,2;12,5;19,2;26,8;12,5;19,1;12,0;68,5;0,000;0,0;0,00;NA;0,0;0,0;NA;14,2;62,4;1017,0;11,1;31,3;240,8;20,8;7;NA;2021-09-08T06:52:11Z;2021-09-08T19:54:24Z;0,05;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-09;26,1;12,2;19,6;26,1;12,2;19,6;14,5;74,2;0,000;0,0;0,00;NA;0,0;0,0;NA;19,1;200,4;1012,7;5,4;32,7;209,7;18,2;6;NA;2021-09-09T06:53:38Z;2021-09-09T19:52:16Z;0,09;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-09-10;24,1;17,0;20,6;24,1;17,0;20,6;15,5;73,1;0,491;100,0;33,33;rain;0,0;0,0;NA;18,2;184,9;1015,0;82,7;40,1;154,1;13,2;6;NA;2021-09-10T06:55:05Z;2021-09-10T19:50:07Z;0,12;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
